"","Date.Time..GMT.07.00","DO_mgL","Temp_C","X.","datetime","Site","date","water_level"
"232","8/3/2023 8:56",12.53,15.98,NA,2023-08-03 08:56:00,"Chelsea",2023-08-03,9.04291679304628
"233","8/3/2023 9:11",12.67,16.1,NA,2023-08-03 09:11:00,"Chelsea",2023-08-03,8.17413432584327
"234","8/3/2023 9:26",12.47,16.18,NA,2023-08-03 09:26:00,"Chelsea",2023-08-03,7.27938357578885
"235","8/3/2023 9:41",12.75,16.38,NA,2023-08-03 09:41:00,"Chelsea",2023-08-03,6.36771016573932
"236","8/3/2023 9:56",13.22,16.68,NA,2023-08-03 09:56:00,"Chelsea",2023-08-03,5.44815971855099
"237","8/3/2023 10:11",13.21,16.84,NA,2023-08-03 10:11:00,"Chelsea",2023-08-03,4.52977785708016
"238","8/3/2023 10:26",13.13,17.02,NA,2023-08-03 10:26:00,"Chelsea",2023-08-03,3.62161020418313
"239","8/3/2023 10:41",13.05,17.14,NA,2023-08-03 10:41:00,"Chelsea",2023-08-03,2.7327023827162
"240","8/3/2023 10:56",13.09,17.24,NA,2023-08-03 10:56:00,"Chelsea",2023-08-03,1.87210001553568
"241","8/3/2023 11:11",13.34,17.36,NA,2023-08-03 11:11:00,"Chelsea",2023-08-03,1.04884872549786
"242","8/3/2023 11:26",13.67,17.66,NA,2023-08-03 11:26:00,"Chelsea",2023-08-03,0.271994135459053
"243","8/3/2023 11:41",13.61,18.16,NA,2023-08-03 11:41:00,"Chelsea",2023-08-03,-0.449418131724444
"244","8/3/2023 11:56",15.17,19.42,NA,2023-08-03 11:56:00,"Chelsea",2023-08-03,-1.10634245319633
"245","8/3/2023 12:11",8.38,24.18,NA,2023-08-03 12:11:00,"Chelsea",2023-08-03,-1.68973320610031
"246","8/3/2023 12:26",8.32,24.66,NA,2023-08-03 12:26:00,"Chelsea",2023-08-03,-2.19054476758006
"247","8/3/2023 12:41",8.25,27.06,NA,2023-08-03 12:41:00,"Chelsea",2023-08-03,-2.5997315147793
"248","8/3/2023 12:56",8.2,27.12,NA,2023-08-03 12:56:00,"Chelsea",2023-08-03,-2.90824782484172
"249","8/3/2023 13:11",8.06,27.06,NA,2023-08-03 13:11:00,"Chelsea",2023-08-03,-3.10704807491102
"250","8/3/2023 13:26",8.12,27.16,NA,2023-08-03 13:26:00,"Chelsea",2023-08-03,-3.1870866421309
"251","8/3/2023 13:41",8.07,27.64,NA,2023-08-03 13:41:00,"Chelsea",2023-08-03,-3.13943303479571
"252","8/3/2023 13:56",8.04,28.54,NA,2023-08-03 13:56:00,"Chelsea",2023-08-03,-2.96206463023968
"253","8/3/2023 14:11",7.75,30.68,NA,2023-08-03 14:11:00,"Chelsea",2023-08-03,-2.66366600280878
"254","8/3/2023 14:26",7.65,32.16,NA,2023-08-03 14:26:00,"Chelsea",2023-08-03,-2.25384277605431
"255","8/3/2023 14:41",7.57,32.14,NA,2023-08-03 14:41:00,"Chelsea",2023-08-03,-1.74220057352757
"256","8/3/2023 14:56",7.55,31.24,NA,2023-08-03 14:56:00,"Chelsea",2023-08-03,-1.13834501877985
"257","8/3/2023 15:11",7.56,31.6,NA,2023-08-03 15:11:00,"Chelsea",2023-08-03,-0.451881735362443
"258","8/3/2023 15:26",7.7,31.48,NA,2023-08-03 15:26:00,"Chelsea",2023-08-03,0.307583653173349
"259","8/3/2023 15:41",15.38,23.3,NA,2023-08-03 15:41:00,"Chelsea",2023-08-03,1.13044552327623
"260","8/3/2023 15:56",16.38,21.02,NA,2023-08-03 15:56:00,"Chelsea",2023-08-03,2.00709825139491
"261","8/3/2023 16:11",15.59,19.64,NA,2023-08-03 16:11:00,"Chelsea",2023-08-03,2.92793621397809
"262","8/3/2023 16:26",14.92,17.86,NA,2023-08-03 16:26:00,"Chelsea",2023-08-03,3.88335378747448
"263","8/3/2023 16:41",15.35,17.36,NA,2023-08-03 16:41:00,"Chelsea",2023-08-03,4.86374534833277
"264","8/3/2023 16:56",15.68,17.64,NA,2023-08-03 16:56:00,"Chelsea",2023-08-03,5.85950527300167
"265","8/3/2023 17:11",15.53,17.54,NA,2023-08-03 17:11:00,"Chelsea",2023-08-03,6.8610279379299
"266","8/3/2023 17:26",15.33,17.22,NA,2023-08-03 17:26:00,"Chelsea",2023-08-03,7.85870771956614
"267","8/3/2023 17:41",15.27,17.28,NA,2023-08-03 17:41:00,"Chelsea",2023-08-03,8.84293899435911
"268","8/3/2023 17:56",15.2,16.96,NA,2023-08-03 17:56:00,"Chelsea",2023-08-03,9.80411613875751
"269","8/3/2023 18:11",15.16,17.22,NA,2023-08-03 18:11:00,"Chelsea",2023-08-03,10.73263352921
"270","8/3/2023 18:26",15.09,17.12,NA,2023-08-03 18:26:00,"Chelsea",2023-08-03,11.6188855421654
"271","8/3/2023 18:41",14.63,16.62,NA,2023-08-03 18:41:00,"Chelsea",2023-08-03,12.4532665540723
"272","8/3/2023 18:56",14.65,16.36,NA,2023-08-03 18:56:00,"Chelsea",2023-08-03,13.2261709413795
"273","8/3/2023 19:11",13.96,16.26,NA,2023-08-03 19:11:00,"Chelsea",2023-08-03,13.9279930805356
"274","8/3/2023 19:26",13.46,16.18,NA,2023-08-03 19:26:00,"Chelsea",2023-08-03,14.5491273479894
"275","8/3/2023 19:41",13.24,16.14,NA,2023-08-03 19:41:00,"Chelsea",2023-08-03,15.0799681201895
"276","8/3/2023 19:56",12.76,16,NA,2023-08-03 19:56:00,"Chelsea",2023-08-03,15.5109097735847
"277","8/3/2023 20:11",12.17,15.86,NA,2023-08-03 20:11:00,"Chelsea",2023-08-03,15.8323466846237
"278","8/3/2023 20:26",11.56,15.84,NA,2023-08-03 20:26:00,"Chelsea",2023-08-03,16.0346732297551
"279","8/3/2023 20:41",11.38,15.84,NA,2023-08-03 20:41:00,"Chelsea",2023-08-03,16.1100074634622
"280","8/3/2023 20:56",11.42,15.86,NA,2023-08-03 20:56:00,"Chelsea",2023-08-03,16.063206498202
"281","8/3/2023 21:11",12.35,15.98,NA,2023-08-03 21:11:00,"Chelsea",2023-08-03,15.9048371299204
"282","8/3/2023 21:26",12.17,15.96,NA,2023-08-03 21:26:00,"Chelsea",2023-08-03,15.6454930870332
"283","8/3/2023 21:41",11.88,15.9,NA,2023-08-03 21:41:00,"Chelsea",2023-08-03,15.2957680979557
"284","8/3/2023 21:56",11.6,15.76,NA,2023-08-03 21:56:00,"Chelsea",2023-08-03,14.8662558911035
"285","8/3/2023 22:11",11.49,15.7,NA,2023-08-03 22:11:00,"Chelsea",2023-08-03,14.3675501948919
"286","8/3/2023 22:26",11.36,15.68,NA,2023-08-03 22:26:00,"Chelsea",2023-08-03,13.8102447377366
"287","8/3/2023 22:41",11.42,15.66,NA,2023-08-03 22:41:00,"Chelsea",2023-08-03,13.204933248053
"288","8/3/2023 22:56",11.47,15.68,NA,2023-08-03 22:56:00,"Chelsea",2023-08-03,12.5622094542565
"289","8/3/2023 23:11",11.47,15.7,NA,2023-08-03 23:11:00,"Chelsea",2023-08-03,11.8926670847626
"290","8/3/2023 23:26",11.52,15.74,NA,2023-08-03 23:26:00,"Chelsea",2023-08-03,11.2068998679869
"291","8/3/2023 23:41",11.54,15.76,NA,2023-08-03 23:41:00,"Chelsea",2023-08-03,10.5155015323448
"292","8/3/2023 23:56",11.51,15.78,NA,2023-08-03 23:56:00,"Chelsea",2023-08-03,9.82906580625182
"293","8/4/2023 0:11",11.45,15.8,NA,2023-08-04 00:11:00,"Chelsea",2023-08-04,9.15818641812339
"294","8/4/2023 0:26",11.44,15.8,NA,2023-08-04 00:26:00,"Chelsea",2023-08-04,8.51345709637502
"295","8/4/2023 0:41",11.43,15.8,NA,2023-08-04 00:41:00,"Chelsea",2023-08-04,7.90547156942219
"296","8/4/2023 0:56",11.4,15.8,NA,2023-08-04 00:56:00,"Chelsea",2023-08-04,7.34482356568038
"297","8/4/2023 1:11",11.29,15.82,NA,2023-08-04 01:11:00,"Chelsea",2023-08-04,6.84210681356508
"298","8/4/2023 1:26",11.15,15.84,NA,2023-08-04 01:26:00,"Chelsea",2023-08-04,6.40791504149177
"299","8/4/2023 1:41",10.87,15.82,NA,2023-08-04 01:41:00,"Chelsea",2023-08-04,6.05284197787593
"300","8/4/2023 1:56",10.33,15.82,NA,2023-08-04 01:56:00,"Chelsea",2023-08-04,5.78748135113305
"301","8/4/2023 2:11",9.78,15.82,NA,2023-08-04 02:11:00,"Chelsea",2023-08-04,5.6224268896786
"302","8/4/2023 2:26",10.54,15.86,NA,2023-08-04 02:26:00,"Chelsea",2023-08-04,5.56827232192807
"303","8/4/2023 2:41",12.21,16.42,NA,2023-08-04 02:41:00,"Chelsea",2023-08-04,5.63309415778183
"304","8/4/2023 2:56",12.23,16.54,NA,2023-08-04 02:56:00,"Chelsea",2023-08-04,5.80988621959679
"305","8/4/2023 3:11",12.07,16.54,NA,2023-08-04 03:11:00,"Chelsea",2023-08-04,6.08604991117172
"306","8/4/2023 3:26",11.38,16.54,NA,2023-08-04 03:26:00,"Chelsea",2023-08-04,6.44897747028439
"307","8/4/2023 3:41",11.72,16.8,NA,2023-08-04 03:41:00,"Chelsea",2023-08-04,6.88606113471256
"308","8/4/2023 3:56",11.59,16.96,NA,2023-08-04 03:56:00,"Chelsea",2023-08-04,7.38469314223401
"309","8/4/2023 4:11",10.65,16.7,NA,2023-08-04 04:11:00,"Chelsea",2023-08-04,7.93226573062651
"310","8/4/2023 4:26",11.21,16.62,NA,2023-08-04 04:26:00,"Chelsea",2023-08-04,8.51617113766782
"311","8/4/2023 4:41",11.51,16.72,NA,2023-08-04 04:41:00,"Chelsea",2023-08-04,9.12380160113571
"312","8/4/2023 4:56",10.69,16.14,NA,2023-08-04 04:56:00,"Chelsea",2023-08-04,9.74254935880796
"313","8/4/2023 5:11",10.39,15.96,NA,2023-08-04 05:11:00,"Chelsea",2023-08-04,10.3598066484623
"314","8/4/2023 5:26",10.25,15.8,NA,2023-08-04 05:26:00,"Chelsea",2023-08-04,10.9629657078766
"315","8/4/2023 5:41",10.09,15.72,NA,2023-08-04 05:41:00,"Chelsea",2023-08-04,11.5394187748285
"316","8/4/2023 5:56",10.14,15.7,NA,2023-08-04 05:56:00,"Chelsea",2023-08-04,12.0765580870959
"317","8/4/2023 6:11",10.19,15.74,NA,2023-08-04 06:11:00,"Chelsea",2023-08-04,12.5617758824564
"318","8/4/2023 6:26",10.04,15.74,NA,2023-08-04 06:26:00,"Chelsea",2023-08-04,12.982464398688
"319","8/4/2023 6:41",10.16,15.76,NA,2023-08-04 06:41:00,"Chelsea",2023-08-04,13.3260158735682
"320","8/4/2023 6:56",10.15,15.82,NA,2023-08-04 06:56:00,"Chelsea",2023-08-04,13.579822544875
"321","8/4/2023 7:11",10.43,15.8,NA,2023-08-04 07:11:00,"Chelsea",2023-08-04,13.731276650386
"322","8/4/2023 7:26",10.64,15.8,NA,2023-08-04 07:26:00,"Chelsea",2023-08-04,13.7677790672548
"323","8/4/2023 7:41",10.9,15.78,NA,2023-08-04 07:41:00,"Chelsea",2023-08-04,13.6820017716825
"324","8/4/2023 7:56",10.91,15.78,NA,2023-08-04 07:56:00,"Chelsea",2023-08-04,13.4808328324476
"325","8/4/2023 8:11",11,15.8,NA,2023-08-04 08:11:00,"Chelsea",2023-08-04,13.173532906857
"326","8/4/2023 8:26",11.23,15.86,NA,2023-08-04 08:26:00,"Chelsea",2023-08-04,12.7693626522177
"327","8/4/2023 8:41",11.36,15.82,NA,2023-08-04 08:41:00,"Chelsea",2023-08-04,12.2775827258366
"328","8/4/2023 8:56",11.54,15.86,NA,2023-08-04 08:56:00,"Chelsea",2023-08-04,11.7074537850206
"329","8/4/2023 9:11",11.59,15.92,NA,2023-08-04 09:11:00,"Chelsea",2023-08-04,11.0682364870769
"330","8/4/2023 9:26",11.83,15.98,NA,2023-08-04 09:26:00,"Chelsea",2023-08-04,10.3691914893122
"331","8/4/2023 9:41",12.5,16.06,NA,2023-08-04 09:41:00,"Chelsea",2023-08-04,9.6195794490336
"332","8/4/2023 9:56",12.68,16.18,NA,2023-08-04 09:56:00,"Chelsea",2023-08-04,8.82866102354805
"333","8/4/2023 10:11",13.13,16.6,NA,2023-08-04 10:11:00,"Chelsea",2023-08-04,8.00569687016249
"334","8/4/2023 10:26",13.67,17.16,NA,2023-08-04 10:26:00,"Chelsea",2023-08-04,7.1599476461839
"335","8/4/2023 10:41",14.38,17.56,NA,2023-08-04 10:41:00,"Chelsea",2023-08-04,6.30067400891923
"336","8/4/2023 10:56",14.29,17.62,NA,2023-08-04 10:56:00,"Chelsea",2023-08-04,5.43713661567545
"337","8/4/2023 11:11",14.18,17.68,NA,2023-08-04 11:11:00,"Chelsea",2023-08-04,4.57859612375952
"338","8/4/2023 11:26",14.13,17.86,NA,2023-08-04 11:26:00,"Chelsea",2023-08-04,3.7343131904784
"339","8/4/2023 11:41",14.13,18.04,NA,2023-08-04 11:41:00,"Chelsea",2023-08-04,2.91354847313905
"340","8/4/2023 11:56",14.24,18.38,NA,2023-08-04 11:56:00,"Chelsea",2023-08-04,2.12556262904844
"341","8/4/2023 12:11",14.25,18.56,NA,2023-08-04 12:11:00,"Chelsea",2023-08-04,1.37961631551353
"342","8/4/2023 12:26",14.62,19.34,NA,2023-08-04 12:26:00,"Chelsea",2023-08-04,0.684970189841275
"343","8/4/2023 12:41",15.84,19.66,NA,2023-08-04 12:41:00,"Chelsea",2023-08-04,0.050884909338647
"344","8/4/2023 12:56",15.17,20.56,NA,2023-08-04 12:56:00,"Chelsea",2023-08-04,-0.513378868687392
"345","8/4/2023 13:11",8.66,23.5,NA,2023-08-04 13:11:00,"Chelsea",2023-08-04,-0.998560486929886
"346","8/4/2023 13:26",8.49,25.04,NA,2023-08-04 13:26:00,"Chelsea",2023-08-04,-1.39539928808187
"347","8/4/2023 13:41",8.42,26.34,NA,2023-08-04 13:41:00,"Chelsea",2023-08-04,-1.69463461483638
"348","8/4/2023 13:56",8.36,27.08,NA,2023-08-04 13:56:00,"Chelsea",2023-08-04,-1.88700580988645
"349","8/4/2023 14:11",8.3,27.86,NA,2023-08-04 14:11:00,"Chelsea",2023-08-04,-1.96325221592513
"350","8/4/2023 14:26",8.14,28.98,NA,2023-08-04 14:26:00,"Chelsea",2023-08-04,-1.9141734532247
"351","8/4/2023 14:41",8.02,29.6,NA,2023-08-04 14:41:00,"Chelsea",2023-08-04,-1.73678809292978
"352","8/4/2023 14:56",7.89,30.24,NA,2023-08-04 14:56:00,"Chelsea",2023-08-04,-1.43965409526387
"353","8/4/2023 15:11",7.71,30.8,NA,2023-08-04 15:11:00,"Chelsea",2023-08-04,-1.03258300573152
"354","8/4/2023 15:26",7.64,31.14,NA,2023-08-04 15:26:00,"Chelsea",2023-08-04,-0.525386369837333
"355","8/4/2023 15:41",7.6,31.8,NA,2023-08-04 15:41:00,"Chelsea",2023-08-04,0.0721242669141295
"356","8/4/2023 15:56",17.11,32.78,NA,2023-08-04 15:56:00,"Chelsea",2023-08-04,0.750137359018288
"357","8/4/2023 16:11",17.39,23.82,NA,2023-08-04 16:11:00,"Chelsea",2023-08-04,1.49884136097057
"358","8/4/2023 16:26",17.57,20.52,NA,2023-08-04 16:26:00,"Chelsea",2023-08-04,2.30842472726638
"359","8/4/2023 16:41",17.38,20.38,NA,2023-08-04 16:41:00,"Chelsea",2023-08-04,3.16907591240117
"360","8/4/2023 16:56",16.57,19.92,NA,2023-08-04 16:56:00,"Chelsea",2023-08-04,4.07098337087034
"361","8/4/2023 17:11",16.47,19.72,NA,2023-08-04 17:11:00,"Chelsea",2023-08-04,5.00433555716932
"362","8/4/2023 17:26",16.38,19.78,NA,2023-08-04 17:26:00,"Chelsea",2023-08-04,5.95932092579354
"363","8/4/2023 17:41",15.3,19.46,NA,2023-08-04 17:41:00,"Chelsea",2023-08-04,6.92612793123842
"364","8/4/2023 17:56",14.7,18.9,NA,2023-08-04 17:56:00,"Chelsea",2023-08-04,7.89494502799937
"365","8/4/2023 18:11",14.11,17.2,NA,2023-08-04 18:11:00,"Chelsea",2023-08-04,8.85596067057183
"366","8/4/2023 18:26",13.74,16.8,NA,2023-08-04 18:26:00,"Chelsea",2023-08-04,9.79936331345122
"367","8/4/2023 18:41",13.42,16.52,NA,2023-08-04 18:41:00,"Chelsea",2023-08-04,10.715341411133
"368","8/4/2023 18:56",14.04,16.84,NA,2023-08-04 18:56:00,"Chelsea",2023-08-04,11.5940834181125
"369","8/4/2023 19:11",13.49,16.88,NA,2023-08-04 19:11:00,"Chelsea",2023-08-04,12.4257777888852
"370","8/4/2023 19:26",13.55,16.9,NA,2023-08-04 19:26:00,"Chelsea",2023-08-04,13.2006129779465
"371","8/4/2023 19:41",12.81,16.56,NA,2023-08-04 19:41:00,"Chelsea",2023-08-04,13.9087774397919
"372","8/4/2023 19:56",12.57,16.32,NA,2023-08-04 19:56:00,"Chelsea",2023-08-04,14.5404596289167
"373","8/4/2023 20:11",12.09,16.12,NA,2023-08-04 20:11:00,"Chelsea",2023-08-04,15.0858479998165
"374","8/4/2023 20:26",11.82,15.98,NA,2023-08-04 20:26:00,"Chelsea",2023-08-04,15.5351310069865
"375","8/4/2023 20:41",11.47,15.92,NA,2023-08-04 20:41:00,"Chelsea",2023-08-04,15.8784971049223
"376","8/4/2023 20:56",11.47,15.84,NA,2023-08-04 20:56:00,"Chelsea",2023-08-04,16.1061347481192
"377","8/4/2023 21:11",11.44,15.78,NA,2023-08-04 21:11:00,"Chelsea",2023-08-04,16.2087341753924
"378","8/4/2023 21:26",11.18,15.72,NA,2023-08-04 21:26:00,"Chelsea",2023-08-04,16.1869027262021
"379","8/4/2023 21:41",11.24,15.7,NA,2023-08-04 21:41:00,"Chelsea",2023-08-04,16.0503386606122
"380","8/4/2023 21:56",11.11,15.72,NA,2023-08-04 21:56:00,"Chelsea",2023-08-04,15.8090763949786
"381","8/4/2023 22:11",11.38,15.72,NA,2023-08-04 22:11:00,"Chelsea",2023-08-04,15.4731503456574
"382","8/4/2023 22:26",11.31,15.8,NA,2023-08-04 22:26:00,"Chelsea",2023-08-04,15.0525949290045
"383","8/4/2023 22:41",11.38,15.84,NA,2023-08-04 22:41:00,"Chelsea",2023-08-04,14.557444561376
"384","8/4/2023 22:56",11.38,15.84,NA,2023-08-04 22:56:00,"Chelsea",2023-08-04,13.9977336591279
"385","8/4/2023 23:11",11.47,15.84,NA,2023-08-04 23:11:00,"Chelsea",2023-08-04,13.3834966386162
"386","8/4/2023 23:26",11.51,15.84,NA,2023-08-04 23:26:00,"Chelsea",2023-08-04,12.7247679161969
"387","8/4/2023 23:41",11.55,15.84,NA,2023-08-04 23:41:00,"Chelsea",2023-08-04,12.0315819082261
"388","8/4/2023 23:56",11.49,15.84,NA,2023-08-04 23:56:00,"Chelsea",2023-08-04,11.3139730310597
"389","8/5/2023 0:11",11.44,15.84,NA,2023-08-05 00:11:00,"Chelsea",2023-08-05,10.5819757010537
"390","8/5/2023 0:26",11.51,15.88,NA,2023-08-05 00:26:00,"Chelsea",2023-08-05,9.84562433456421
"391","8/5/2023 0:41",11.4,15.88,NA,2023-08-05 00:41:00,"Chelsea",2023-08-05,9.11495334794718
"392","8/5/2023 0:56",11.37,15.88,NA,2023-08-05 00:56:00,"Chelsea",2023-08-05,8.39999715755864
"393","8/5/2023 1:11",11.33,15.86,NA,2023-08-05 01:11:00,"Chelsea",2023-08-05,7.71079017975459
"394","8/5/2023 1:26",11.29,15.86,NA,2023-08-05 01:26:00,"Chelsea",2023-08-05,7.05736683089106
"395","8/5/2023 1:41",11.18,15.86,NA,2023-08-05 01:41:00,"Chelsea",2023-08-05,6.44976152732404
"396","8/5/2023 1:56",11.03,15.86,NA,2023-08-05 01:56:00,"Chelsea",2023-08-05,5.89800868540956
"397","8/5/2023 2:11",10.95,15.86,NA,2023-08-05 02:11:00,"Chelsea",2023-08-05,5.41214272150362
"398","8/5/2023 2:26",10.71,15.88,NA,2023-08-05 02:26:00,"Chelsea",2023-08-05,5.00219805196225
"399","8/5/2023 2:41",11.03,16.02,NA,2023-08-05 02:41:00,"Chelsea",2023-08-05,4.67820909314143
"400","8/5/2023 2:56",10.03,16,NA,2023-08-05 02:56:00,"Chelsea",2023-08-05,4.4502102613972
"401","8/5/2023 3:11",11.18,15.96,NA,2023-08-05 03:11:00,"Chelsea",2023-08-05,4.32823597308556
"402","8/5/2023 3:26",14.52,17.28,NA,2023-08-05 03:26:00,"Chelsea",2023-08-05,4.32195241792905
"403","8/5/2023 3:41",14.53,17.66,NA,2023-08-05 03:41:00,"Chelsea",2023-08-05,4.4310675633408
"404","8/5/2023 3:56",14.49,17.72,NA,2023-08-05 03:56:00,"Chelsea",2023-08-05,4.64442615427287
"405","8/5/2023 4:11",14.6,17.7,NA,2023-08-05 04:11:00,"Chelsea",2023-08-05,4.95032327959472
"406","8/5/2023 4:26",13.9,17.72,NA,2023-08-05 04:26:00,"Chelsea",2023-08-05,5.33705402817578
"407","8/5/2023 4:41",15.17,17.84,NA,2023-08-05 04:41:00,"Chelsea",2023-08-05,5.79291348888549
"408","8/5/2023 4:56",13.46,17.72,NA,2023-08-05 04:56:00,"Chelsea",2023-08-05,6.3061967505933
"409","8/5/2023 5:11",14.25,17.72,NA,2023-08-05 05:11:00,"Chelsea",2023-08-05,6.86519890216866
"410","8/5/2023 5:26",11.44,17.28,NA,2023-08-05 05:26:00,"Chelsea",2023-08-05,7.458215032481
"411","8/5/2023 5:41",11.1,16.54,NA,2023-08-05 05:41:00,"Chelsea",2023-08-05,8.07354023039977
"412","8/5/2023 5:56",10.8,16.34,NA,2023-08-05 05:56:00,"Chelsea",2023-08-05,8.69946958479441
"413","8/5/2023 6:11",10.61,16.1,NA,2023-08-05 06:11:00,"Chelsea",2023-08-05,9.32429818453437
"414","8/5/2023 6:26",10.54,15.96,NA,2023-08-05 06:26:00,"Chelsea",2023-08-05,9.93632111848908
"415","8/5/2023 6:41",10.6,15.86,NA,2023-08-05 06:41:00,"Chelsea",2023-08-05,10.523833475528
"416","8/5/2023 6:56",10.72,15.84,NA,2023-08-05 06:56:00,"Chelsea",2023-08-05,11.0751303445206
"417","8/5/2023 7:11",10.12,15.88,NA,2023-08-05 07:11:00,"Chelsea",2023-08-05,11.5785068143362
"418","8/5/2023 7:26",10.14,15.9,NA,2023-08-05 07:26:00,"Chelsea",2023-08-05,12.0222579738444
"419","8/5/2023 7:41",10.45,15.92,NA,2023-08-05 07:41:00,"Chelsea",2023-08-05,12.3946789119145
"420","8/5/2023 7:56",10.55,15.92,NA,2023-08-05 07:56:00,"Chelsea",2023-08-05,12.6840647174161
"421","8/5/2023 8:11",10.74,15.9,NA,2023-08-05 08:11:00,"Chelsea",2023-08-05,12.8787104792185
"422","8/5/2023 8:26",10.92,15.9,NA,2023-08-05 08:26:00,"Chelsea",2023-08-05,12.9669112861913
"423","8/5/2023 8:41",10.91,15.82,NA,2023-08-05 08:41:00,"Chelsea",2023-08-05,12.9392275810644
"424","8/5/2023 8:56",10.89,15.76,NA,2023-08-05 08:56:00,"Chelsea",2023-08-05,12.799793369709
"425","8/5/2023 9:11",10.84,15.76,NA,2023-08-05 09:11:00,"Chelsea",2023-08-05,12.5577755174383
"426","8/5/2023 9:26",10.91,15.8,NA,2023-08-05 09:26:00,"Chelsea",2023-08-05,12.2223491384642
"427","8/5/2023 9:41",11.18,15.88,NA,2023-08-05 09:41:00,"Chelsea",2023-08-05,11.8026893469985
"428","8/5/2023 9:56",11.36,15.92,NA,2023-08-05 09:56:00,"Chelsea",2023-08-05,11.3079712572533
"429","8/5/2023 10:11",11.54,15.96,NA,2023-08-05 10:11:00,"Chelsea",2023-08-05,10.7473699834405
"430","8/5/2023 10:26",11.92,16.06,NA,2023-08-05 10:26:00,"Chelsea",2023-08-05,10.1300606397719
"431","8/5/2023 10:41",12.16,16.14,NA,2023-08-05 10:41:00,"Chelsea",2023-08-05,9.46521834045964
"432","8/5/2023 10:56",12.28,16.2,NA,2023-08-05 10:56:00,"Chelsea",2023-08-05,8.76201819971552
"433","8/5/2023 11:11",12.57,16.3,NA,2023-08-05 11:11:00,"Chelsea",2023-08-05,8.02963533175152
"434","8/5/2023 11:26",13.18,16.54,NA,2023-08-05 11:26:00,"Chelsea",2023-08-05,7.27724485077957
"435","8/5/2023 11:41",13.67,16.82,NA,2023-08-05 11:41:00,"Chelsea",2023-08-05,6.51402187101162
"436","8/5/2023 11:56",14.05,17.02,NA,2023-08-05 11:56:00,"Chelsea",2023-08-05,5.74914150665959
"437","8/5/2023 12:11",14.45,17.24,NA,2023-08-05 12:11:00,"Chelsea",2023-08-05,4.99177887193543
"438","8/5/2023 12:26",14.49,17.34,NA,2023-08-05 12:26:00,"Chelsea",2023-08-05,4.25110908105108
"439","8/5/2023 12:41",14.54,17.32,NA,2023-08-05 12:41:00,"Chelsea",2023-08-05,3.53630724821846
"440","8/5/2023 12:56",14.58,17.3,NA,2023-08-05 12:56:00,"Chelsea",2023-08-05,2.85654848764952
"441","8/5/2023 13:11",14.12,17.38,NA,2023-08-05 13:11:00,"Chelsea",2023-08-05,2.22100791355619
"442","8/5/2023 13:26",13.8,17.4,NA,2023-08-05 13:26:00,"Chelsea",2023-08-05,1.63886064015042
"443","8/5/2023 13:41",14.25,17.42,NA,2023-08-05 13:41:00,"Chelsea",2023-08-05,1.11928178164413
"444","8/5/2023 13:56",14.19,17.48,NA,2023-08-05 13:56:00,"Chelsea",2023-08-05,0.671446452249269
"445","8/5/2023 14:11",13.88,17.58,NA,2023-08-05 14:11:00,"Chelsea",2023-08-05,0.304529766177771
"446","8/5/2023 14:26",9.67,18.28,NA,2023-08-05 14:26:00,"Chelsea",2023-08-05,0.0277068376415688
"447","8/5/2023 14:41",9.56,18.7,NA,2023-08-05 14:41:00,"Chelsea",2023-08-05,-0.149847219147393
"448","8/5/2023 14:56",9.52,18.82,NA,2023-08-05 14:56:00,"Chelsea",2023-08-05,-0.218957289977183
"449","8/5/2023 15:11",9.51,19.02,NA,2023-08-05 15:11:00,"Chelsea",2023-08-05,-0.170473294052581
"450","8/5/2023 15:26",9.42,19.1,NA,2023-08-05 15:26:00,"Chelsea",2023-08-05,-0.000552234920202344
"451","8/5/2023 15:41",9.43,19.2,NA,2023-08-05 15:41:00,"Chelsea",2023-08-05,0.28280807777093
"452","8/5/2023 15:56",9.46,19.1,NA,2023-08-05 15:56:00,"Chelsea",2023-08-05,0.670007695702559
"453","8/5/2023 16:11",14.67,19.32,NA,2023-08-05 16:11:00,"Chelsea",2023-08-05,1.15144667055643
"454","8/5/2023 16:26",15.9,17.9,NA,2023-08-05 16:26:00,"Chelsea",2023-08-05,1.71752505401429
"455","8/5/2023 16:41",16.05,17.72,NA,2023-08-05 16:41:00,"Chelsea",2023-08-05,2.35864289775788
"456","8/5/2023 16:56",15.86,18.06,NA,2023-08-05 16:56:00,"Chelsea",2023-08-05,3.06520025346894
"457","8/5/2023 17:11",15.52,18.1,NA,2023-08-05 17:11:00,"Chelsea",2023-08-05,3.82759717282922
"458","8/5/2023 17:26",13.37,17.26,NA,2023-08-05 17:26:00,"Chelsea",2023-08-05,4.63623370752047
"459","8/5/2023 17:41",12.11,16.62,NA,2023-08-05 17:41:00,"Chelsea",2023-08-05,5.48150990922442
"460","8/5/2023 17:56",11.75,16.58,NA,2023-08-05 17:56:00,"Chelsea",2023-08-05,6.35382582962283
"461","8/5/2023 18:11",12.12,16.56,NA,2023-08-05 18:11:00,"Chelsea",2023-08-05,7.24358152039743
"462","8/5/2023 18:26",12.88,16.82,NA,2023-08-05 18:26:00,"Chelsea",2023-08-05,8.14117703322997
"463","8/5/2023 18:41",11.93,16.82,NA,2023-08-05 18:41:00,"Chelsea",2023-08-05,9.0370124198022
