"","Date.Time..GMT.07.00","DO_mgL","Temp_C","datetime","Site","date"
"870","5/19/2023 18:09",9.87,13.1,2023-05-19 18:09:00,"Chelsea",2023-05-19
"871","5/19/2023 18:24",9.97,13.04,2023-05-19 18:24:00,"Chelsea",2023-05-19
"872","5/19/2023 18:39",11.36,13.22,2023-05-19 18:39:00,"Chelsea",2023-05-19
"873","5/19/2023 18:54",11.29,13.08,2023-05-19 18:54:00,"Chelsea",2023-05-19
"874","5/19/2023 19:09",10.46,12.72,2023-05-19 19:09:00,"Chelsea",2023-05-19
"875","5/19/2023 19:24",10.38,12.64,2023-05-19 19:24:00,"Chelsea",2023-05-19
"876","5/19/2023 19:39",9.59,12.5,2023-05-19 19:39:00,"Chelsea",2023-05-19
"877","5/19/2023 19:54",9.71,12.38,2023-05-19 19:54:00,"Chelsea",2023-05-19
"878","5/19/2023 20:09",10.03,12.3,2023-05-19 20:09:00,"Chelsea",2023-05-19
"879","5/19/2023 20:24",10.02,12.26,2023-05-19 20:24:00,"Chelsea",2023-05-19
"880","5/19/2023 20:39",9.62,12.24,2023-05-19 20:39:00,"Chelsea",2023-05-19
"881","5/19/2023 20:54",9.86,12.22,2023-05-19 20:54:00,"Chelsea",2023-05-19
"882","5/19/2023 21:09",9.7,12.24,2023-05-19 21:09:00,"Chelsea",2023-05-19
"883","5/19/2023 21:24",9.94,12.24,2023-05-19 21:24:00,"Chelsea",2023-05-19
"884","5/19/2023 21:39",9.93,12.22,2023-05-19 21:39:00,"Chelsea",2023-05-19
"885","5/19/2023 21:54",10.19,12.22,2023-05-19 21:54:00,"Chelsea",2023-05-19
"886","5/19/2023 22:09",10.06,12.24,2023-05-19 22:09:00,"Chelsea",2023-05-19
"887","5/19/2023 22:24",10.03,12.26,2023-05-19 22:24:00,"Chelsea",2023-05-19
"888","5/19/2023 22:39",9.9,12.3,2023-05-19 22:39:00,"Chelsea",2023-05-19
"889","5/19/2023 22:54",9.93,12.32,2023-05-19 22:54:00,"Chelsea",2023-05-19
"890","5/19/2023 23:09",10.03,12.28,2023-05-19 23:09:00,"Chelsea",2023-05-19
"891","5/19/2023 23:24",9.89,12.28,2023-05-19 23:24:00,"Chelsea",2023-05-19
"892","5/19/2023 23:39",9.86,12.28,2023-05-19 23:39:00,"Chelsea",2023-05-19
"893","5/19/2023 23:54",9.63,12.28,2023-05-19 23:54:00,"Chelsea",2023-05-19
"894","5/20/2023 0:09",9.13,12.34,2023-05-20 00:09:00,"Chelsea",2023-05-20
"895","5/20/2023 0:24",9.46,12.4,2023-05-20 00:24:00,"Chelsea",2023-05-20
"896","5/20/2023 0:39",9.24,12.36,2023-05-20 00:39:00,"Chelsea",2023-05-20
"897","5/20/2023 0:54",8.59,12.36,2023-05-20 00:54:00,"Chelsea",2023-05-20
"898","5/20/2023 1:09",7.93,12.44,2023-05-20 01:09:00,"Chelsea",2023-05-20
"899","5/20/2023 1:24",7.91,12.6,2023-05-20 01:24:00,"Chelsea",2023-05-20
"900","5/20/2023 1:39",8.73,12.66,2023-05-20 01:39:00,"Chelsea",2023-05-20
"901","5/20/2023 1:54",8.51,12.76,2023-05-20 01:54:00,"Chelsea",2023-05-20
"902","5/20/2023 2:09",8.6,12.76,2023-05-20 02:09:00,"Chelsea",2023-05-20
"903","5/20/2023 2:24",8.65,12.48,2023-05-20 02:24:00,"Chelsea",2023-05-20
"904","5/20/2023 2:39",8.95,12.32,2023-05-20 02:39:00,"Chelsea",2023-05-20
"905","5/20/2023 2:54",8.33,12.24,2023-05-20 02:54:00,"Chelsea",2023-05-20
"906","5/20/2023 3:09",7.95,12.16,2023-05-20 03:09:00,"Chelsea",2023-05-20
"907","5/20/2023 3:24",8.69,12.08,2023-05-20 03:24:00,"Chelsea",2023-05-20
"908","5/20/2023 3:39",8.88,12.02,2023-05-20 03:39:00,"Chelsea",2023-05-20
"909","5/20/2023 3:54",9.06,11.98,2023-05-20 03:54:00,"Chelsea",2023-05-20
"910","5/20/2023 4:09",9.1,11.96,2023-05-20 04:09:00,"Chelsea",2023-05-20
"911","5/20/2023 4:24",8.31,11.96,2023-05-20 04:24:00,"Chelsea",2023-05-20
"912","5/20/2023 4:39",8.09,12.04,2023-05-20 04:39:00,"Chelsea",2023-05-20
"913","5/20/2023 4:54",8.27,12.32,2023-05-20 04:54:00,"Chelsea",2023-05-20
"914","5/20/2023 5:09",8.72,12.24,2023-05-20 05:09:00,"Chelsea",2023-05-20
"915","5/20/2023 5:24",8.61,12.24,2023-05-20 05:24:00,"Chelsea",2023-05-20
"916","5/20/2023 5:39",7.65,12.26,2023-05-20 05:39:00,"Chelsea",2023-05-20
"917","5/20/2023 5:54",7.94,12.34,2023-05-20 05:54:00,"Chelsea",2023-05-20
"918","5/20/2023 6:09",7.5,12.28,2023-05-20 06:09:00,"Chelsea",2023-05-20
"919","5/20/2023 6:24",7.94,12.2,2023-05-20 06:24:00,"Chelsea",2023-05-20
"920","5/20/2023 6:39",8.19,12.16,2023-05-20 06:39:00,"Chelsea",2023-05-20
"921","5/20/2023 6:54",8.42,12.1,2023-05-20 06:54:00,"Chelsea",2023-05-20
"922","5/20/2023 7:09",9.03,12.06,2023-05-20 07:09:00,"Chelsea",2023-05-20
"923","5/20/2023 7:24",9.49,11.96,2023-05-20 07:24:00,"Chelsea",2023-05-20
"924","5/20/2023 7:39",9.63,11.94,2023-05-20 07:39:00,"Chelsea",2023-05-20
"925","5/20/2023 7:54",9.64,11.96,2023-05-20 07:54:00,"Chelsea",2023-05-20
"926","5/20/2023 8:09",9.8,12.02,2023-05-20 08:09:00,"Chelsea",2023-05-20
"927","5/20/2023 8:24",9.94,12.08,2023-05-20 08:24:00,"Chelsea",2023-05-20
"928","5/20/2023 8:39",10.07,12.24,2023-05-20 08:39:00,"Chelsea",2023-05-20
"929","5/20/2023 8:54",10.48,12.56,2023-05-20 08:54:00,"Chelsea",2023-05-20
"930","5/20/2023 9:09",10.64,12.78,2023-05-20 09:09:00,"Chelsea",2023-05-20
"931","5/20/2023 9:24",10.75,12.96,2023-05-20 09:24:00,"Chelsea",2023-05-20
"932","5/20/2023 9:39",10.92,13.18,2023-05-20 09:39:00,"Chelsea",2023-05-20
"933","5/20/2023 9:54",11.19,13.52,2023-05-20 09:54:00,"Chelsea",2023-05-20
"934","5/20/2023 10:09",11.06,13.78,2023-05-20 10:09:00,"Chelsea",2023-05-20
"935","5/20/2023 10:24",10.6,14.1,2023-05-20 10:24:00,"Chelsea",2023-05-20
"936","5/20/2023 10:39",10.77,14.42,2023-05-20 10:39:00,"Chelsea",2023-05-20
"937","5/20/2023 10:54",11.6,14.88,2023-05-20 10:54:00,"Chelsea",2023-05-20
"938","5/20/2023 11:09",11.17,16.22,2023-05-20 11:09:00,"Chelsea",2023-05-20
"939","5/20/2023 11:24",8.57,17.44,2023-05-20 11:24:00,"Chelsea",2023-05-20
"940","5/20/2023 11:39",8.26,18.76,2023-05-20 11:39:00,"Chelsea",2023-05-20
"941","5/20/2023 11:54",8.35,20.32,2023-05-20 11:54:00,"Chelsea",2023-05-20
"942","5/20/2023 12:09",8.29,22.2,2023-05-20 12:09:00,"Chelsea",2023-05-20
"943","5/20/2023 12:24",8.46,23.12,2023-05-20 12:24:00,"Chelsea",2023-05-20
"944","5/20/2023 12:39",8.49,23.82,2023-05-20 12:39:00,"Chelsea",2023-05-20
"945","5/20/2023 12:54",8.21,25.12,2023-05-20 12:54:00,"Chelsea",2023-05-20
"946","5/20/2023 13:09",8.48,24.78,2023-05-20 13:09:00,"Chelsea",2023-05-20
"947","5/20/2023 13:24",8.55,24.52,2023-05-20 13:24:00,"Chelsea",2023-05-20
"948","5/20/2023 13:39",8.54,25.4,2023-05-20 13:39:00,"Chelsea",2023-05-20
"949","5/20/2023 13:54",8.43,25.68,2023-05-20 13:54:00,"Chelsea",2023-05-20
"950","5/20/2023 14:09",8.43,25.24,2023-05-20 14:09:00,"Chelsea",2023-05-20
"951","5/20/2023 14:24",8.4,25.7,2023-05-20 14:24:00,"Chelsea",2023-05-20
"952","5/20/2023 14:39",8.4,25.66,2023-05-20 14:39:00,"Chelsea",2023-05-20
"953","5/20/2023 14:54",12.62,21.72,2023-05-20 14:54:00,"Chelsea",2023-05-20
"954","5/20/2023 15:09",14.13,19.14,2023-05-20 15:09:00,"Chelsea",2023-05-20
"955","5/20/2023 15:24",13.93,18,2023-05-20 15:24:00,"Chelsea",2023-05-20
"956","5/20/2023 15:39",14.23,15.22,2023-05-20 15:39:00,"Chelsea",2023-05-20
"957","5/20/2023 15:54",13.79,14.76,2023-05-20 15:54:00,"Chelsea",2023-05-20
"958","5/20/2023 16:09",13.75,15.18,2023-05-20 16:09:00,"Chelsea",2023-05-20
"959","5/20/2023 16:24",14.03,14.32,2023-05-20 16:24:00,"Chelsea",2023-05-20
"960","5/20/2023 16:39",13.99,13.84,2023-05-20 16:39:00,"Chelsea",2023-05-20
"961","5/20/2023 16:54",13.83,13.54,2023-05-20 16:54:00,"Chelsea",2023-05-20
"962","5/20/2023 17:09",13.71,13.1,2023-05-20 17:09:00,"Chelsea",2023-05-20
"963","5/20/2023 17:24",13.38,12.8,2023-05-20 17:24:00,"Chelsea",2023-05-20
"964","5/20/2023 17:39",13.16,12.8,2023-05-20 17:39:00,"Chelsea",2023-05-20
"965","5/20/2023 17:54",13,13.4,2023-05-20 17:54:00,"Chelsea",2023-05-20
"966","5/20/2023 18:09",13.09,13.46,2023-05-20 18:09:00,"Chelsea",2023-05-20
"967","5/20/2023 18:24",13.01,13.3,2023-05-20 18:24:00,"Chelsea",2023-05-20
"968","5/20/2023 18:39",13,12.98,2023-05-20 18:39:00,"Chelsea",2023-05-20
"969","5/20/2023 18:54",12.85,12.86,2023-05-20 18:54:00,"Chelsea",2023-05-20
"970","5/20/2023 19:09",12.57,12.74,2023-05-20 19:09:00,"Chelsea",2023-05-20
"971","5/20/2023 19:24",12.19,12.68,2023-05-20 19:24:00,"Chelsea",2023-05-20
"972","5/20/2023 19:39",11.83,12.5,2023-05-20 19:39:00,"Chelsea",2023-05-20
"973","5/20/2023 19:54",11.93,12.6,2023-05-20 19:54:00,"Chelsea",2023-05-20
"974","5/20/2023 20:09",12.23,12.76,2023-05-20 20:09:00,"Chelsea",2023-05-20
"975","5/20/2023 20:24",11.95,12.68,2023-05-20 20:24:00,"Chelsea",2023-05-20
"976","5/20/2023 20:39",11.7,12.6,2023-05-20 20:39:00,"Chelsea",2023-05-20
"977","5/20/2023 20:54",11.31,12.46,2023-05-20 20:54:00,"Chelsea",2023-05-20
"978","5/20/2023 21:09",11.2,12.36,2023-05-20 21:09:00,"Chelsea",2023-05-20
"979","5/20/2023 21:24",10.71,12.26,2023-05-20 21:24:00,"Chelsea",2023-05-20
"980","5/20/2023 21:39",10.49,12.18,2023-05-20 21:39:00,"Chelsea",2023-05-20
"981","5/20/2023 21:54",10.42,12.12,2023-05-20 21:54:00,"Chelsea",2023-05-20
"982","5/20/2023 22:09",10.49,12.12,2023-05-20 22:09:00,"Chelsea",2023-05-20
"983","5/20/2023 22:24",10.43,12.12,2023-05-20 22:24:00,"Chelsea",2023-05-20
"984","5/20/2023 22:39",10.36,12.14,2023-05-20 22:39:00,"Chelsea",2023-05-20
"985","5/20/2023 22:54",10.26,12.18,2023-05-20 22:54:00,"Chelsea",2023-05-20
"986","5/20/2023 23:09",10.29,12.22,2023-05-20 23:09:00,"Chelsea",2023-05-20
"987","5/20/2023 23:24",10.3,12.26,2023-05-20 23:24:00,"Chelsea",2023-05-20
"988","5/20/2023 23:39",10.39,12.26,2023-05-20 23:39:00,"Chelsea",2023-05-20
"989","5/20/2023 23:54",10.47,12.3,2023-05-20 23:54:00,"Chelsea",2023-05-20
"990","5/21/2023 0:09",10.43,12.38,2023-05-21 00:09:00,"Chelsea",2023-05-21
"991","5/21/2023 0:24",10.41,12.42,2023-05-21 00:24:00,"Chelsea",2023-05-21
"992","5/21/2023 0:39",10.25,12.44,2023-05-21 00:39:00,"Chelsea",2023-05-21
"993","5/21/2023 0:54",10.1,12.44,2023-05-21 00:54:00,"Chelsea",2023-05-21
"994","5/21/2023 1:09",9.77,12.38,2023-05-21 01:09:00,"Chelsea",2023-05-21
"995","5/21/2023 1:24",9.9,12.42,2023-05-21 01:24:00,"Chelsea",2023-05-21
"996","5/21/2023 1:39",10.28,12.74,2023-05-21 01:39:00,"Chelsea",2023-05-21
"997","5/21/2023 1:54",10.19,12.98,2023-05-21 01:54:00,"Chelsea",2023-05-21
"998","5/21/2023 2:09",10.52,13.12,2023-05-21 02:09:00,"Chelsea",2023-05-21
"999","5/21/2023 2:24",10.51,13.28,2023-05-21 02:24:00,"Chelsea",2023-05-21
"1000","5/21/2023 2:39",10.35,13.46,2023-05-21 02:39:00,"Chelsea",2023-05-21
"1001","5/21/2023 2:54",10.15,13.64,2023-05-21 02:54:00,"Chelsea",2023-05-21
"1002","5/21/2023 3:09",10.03,13.76,2023-05-21 03:09:00,"Chelsea",2023-05-21
"1003","5/21/2023 3:24",9.07,13.62,2023-05-21 03:24:00,"Chelsea",2023-05-21
"1004","5/21/2023 3:39",9.59,13.76,2023-05-21 03:39:00,"Chelsea",2023-05-21
"1005","5/21/2023 3:54",8.01,13.18,2023-05-21 03:54:00,"Chelsea",2023-05-21
"1006","5/21/2023 4:09",8.52,12.58,2023-05-21 04:09:00,"Chelsea",2023-05-21
"1007","5/21/2023 4:24",8.85,12.3,2023-05-21 04:24:00,"Chelsea",2023-05-21
"1008","5/21/2023 4:39",8.43,12.1,2023-05-21 04:39:00,"Chelsea",2023-05-21
"1009","5/21/2023 4:54",8.56,12.02,2023-05-21 04:54:00,"Chelsea",2023-05-21
"1010","5/21/2023 5:09",8.94,12,2023-05-21 05:09:00,"Chelsea",2023-05-21
"1011","5/21/2023 5:24",8.29,12,2023-05-21 05:24:00,"Chelsea",2023-05-21
"1012","5/21/2023 5:39",6.35,12,2023-05-21 05:39:00,"Chelsea",2023-05-21
"1013","5/21/2023 5:54",7.76,12,2023-05-21 05:54:00,"Chelsea",2023-05-21
"1014","5/21/2023 6:09",8.75,12.02,2023-05-21 06:09:00,"Chelsea",2023-05-21
"1015","5/21/2023 6:24",8.98,12.02,2023-05-21 06:24:00,"Chelsea",2023-05-21
"1016","5/21/2023 6:39",9.47,12,2023-05-21 06:39:00,"Chelsea",2023-05-21
"1017","5/21/2023 6:54",9.43,12,2023-05-21 06:54:00,"Chelsea",2023-05-21
"1018","5/21/2023 7:09",9.72,12,2023-05-21 07:09:00,"Chelsea",2023-05-21
"1019","5/21/2023 7:24",9.84,12.02,2023-05-21 07:24:00,"Chelsea",2023-05-21
"1020","5/21/2023 7:39",9.83,12.12,2023-05-21 07:39:00,"Chelsea",2023-05-21
"1021","5/21/2023 7:54",9.91,12.24,2023-05-21 07:54:00,"Chelsea",2023-05-21
"1022","5/21/2023 8:09",10.39,12.36,2023-05-21 08:09:00,"Chelsea",2023-05-21
"1023","5/21/2023 8:24",10.54,12.38,2023-05-21 08:24:00,"Chelsea",2023-05-21
"1024","5/21/2023 8:39",10.61,12.4,2023-05-21 08:39:00,"Chelsea",2023-05-21
"1025","5/21/2023 8:54",10.79,12.52,2023-05-21 08:54:00,"Chelsea",2023-05-21
"1026","5/21/2023 9:09",10.87,12.74,2023-05-21 09:09:00,"Chelsea",2023-05-21
"1027","5/21/2023 9:24",10.98,12.9,2023-05-21 09:24:00,"Chelsea",2023-05-21
"1028","5/21/2023 9:39",11.15,13.02,2023-05-21 09:39:00,"Chelsea",2023-05-21
"1029","5/21/2023 9:54",11.14,13.08,2023-05-21 09:54:00,"Chelsea",2023-05-21
"1030","5/21/2023 10:09",11.03,13.14,2023-05-21 10:09:00,"Chelsea",2023-05-21
"1031","5/21/2023 10:24",10.97,13.16,2023-05-21 10:24:00,"Chelsea",2023-05-21
"1032","5/21/2023 10:39",10.84,13.18,2023-05-21 10:39:00,"Chelsea",2023-05-21
"1033","5/21/2023 10:54",10.86,13.16,2023-05-21 10:54:00,"Chelsea",2023-05-21
"1034","5/21/2023 11:09",11.46,13.2,2023-05-21 11:09:00,"Chelsea",2023-05-21
"1035","5/21/2023 11:24",12.05,13.32,2023-05-21 11:24:00,"Chelsea",2023-05-21
"1036","5/21/2023 11:39",13.45,13.96,2023-05-21 11:39:00,"Chelsea",2023-05-21
"1037","5/21/2023 11:54",9.77,13.76,2023-05-21 11:54:00,"Chelsea",2023-05-21
"1038","5/21/2023 12:09",9.78,14.18,2023-05-21 12:09:00,"Chelsea",2023-05-21
"1039","5/21/2023 12:24",9.68,15.44,2023-05-21 12:24:00,"Chelsea",2023-05-21
"1040","5/21/2023 12:39",9.72,16.08,2023-05-21 12:39:00,"Chelsea",2023-05-21
"1041","5/21/2023 12:54",9.89,16.1,2023-05-21 12:54:00,"Chelsea",2023-05-21
"1042","5/21/2023 13:09",9.89,16.54,2023-05-21 13:09:00,"Chelsea",2023-05-21
"1043","5/21/2023 13:24",9.76,17.16,2023-05-21 13:24:00,"Chelsea",2023-05-21
"1044","5/21/2023 13:39",9.82,17.5,2023-05-21 13:39:00,"Chelsea",2023-05-21
"1045","5/21/2023 13:54",9.71,18.04,2023-05-21 13:54:00,"Chelsea",2023-05-21
"1046","5/21/2023 14:09",9.63,18.5,2023-05-21 14:09:00,"Chelsea",2023-05-21
"1047","5/21/2023 14:24",9.63,18.98,2023-05-21 14:24:00,"Chelsea",2023-05-21
"1048","5/21/2023 14:39",9.43,19.62,2023-05-21 14:39:00,"Chelsea",2023-05-21
"1049","5/21/2023 14:54",9.32,19.9,2023-05-21 14:54:00,"Chelsea",2023-05-21
"1050","5/21/2023 15:09",9.35,20.08,2023-05-21 15:09:00,"Chelsea",2023-05-21
"1051","5/21/2023 15:24",9.9,19.98,2023-05-21 15:24:00,"Chelsea",2023-05-21
"1052","5/21/2023 15:39",14.22,16.56,2023-05-21 15:39:00,"Chelsea",2023-05-21
"1053","5/21/2023 15:54",13.59,15.72,2023-05-21 15:54:00,"Chelsea",2023-05-21
"1054","5/21/2023 16:09",12.76,15.08,2023-05-21 16:09:00,"Chelsea",2023-05-21
"1055","5/21/2023 16:24",12.57,14.68,2023-05-21 16:24:00,"Chelsea",2023-05-21
"1056","5/21/2023 16:39",12.34,14.02,2023-05-21 16:39:00,"Chelsea",2023-05-21
"1057","5/21/2023 16:54",12.59,13.8,2023-05-21 16:54:00,"Chelsea",2023-05-21
"1058","5/21/2023 17:09",12.99,13.74,2023-05-21 17:09:00,"Chelsea",2023-05-21
"1059","5/21/2023 17:24",12.95,13.58,2023-05-21 17:24:00,"Chelsea",2023-05-21
"1060","5/21/2023 17:39",12.54,13.24,2023-05-21 17:39:00,"Chelsea",2023-05-21
"1061","5/21/2023 17:54",11.89,12.58,2023-05-21 17:54:00,"Chelsea",2023-05-21
"1062","5/21/2023 18:09",11.59,12.6,2023-05-21 18:09:00,"Chelsea",2023-05-21
"1063","5/21/2023 18:24",11.79,13.04,2023-05-21 18:24:00,"Chelsea",2023-05-21
"1064","5/21/2023 18:39",11.53,13.22,2023-05-21 18:39:00,"Chelsea",2023-05-21
"1065","5/21/2023 18:54",11.23,13.14,2023-05-21 18:54:00,"Chelsea",2023-05-21
"1066","5/21/2023 19:09",11.05,13.14,2023-05-21 19:09:00,"Chelsea",2023-05-21
"1067","5/21/2023 19:24",10.69,12.96,2023-05-21 19:24:00,"Chelsea",2023-05-21
"1068","5/21/2023 19:39",10.59,12.8,2023-05-21 19:39:00,"Chelsea",2023-05-21
"1069","5/21/2023 19:54",10.24,12.7,2023-05-21 19:54:00,"Chelsea",2023-05-21
"1070","5/21/2023 20:09",10.21,12.7,2023-05-21 20:09:00,"Chelsea",2023-05-21
"1071","5/21/2023 20:24",9.75,12.46,2023-05-21 20:24:00,"Chelsea",2023-05-21
"1072","5/21/2023 20:39",9.82,12.62,2023-05-21 20:39:00,"Chelsea",2023-05-21
"1073","5/21/2023 20:54",10.62,12.66,2023-05-21 20:54:00,"Chelsea",2023-05-21
"1074","5/21/2023 21:09",10.9,12.74,2023-05-21 21:09:00,"Chelsea",2023-05-21
"1075","5/21/2023 21:24",10.9,12.62,2023-05-21 21:24:00,"Chelsea",2023-05-21
"1076","5/21/2023 21:39",10.68,12.48,2023-05-21 21:39:00,"Chelsea",2023-05-21
"1077","5/21/2023 21:54",10.54,12.3,2023-05-21 21:54:00,"Chelsea",2023-05-21
"1078","5/21/2023 22:09",10.26,12.18,2023-05-21 22:09:00,"Chelsea",2023-05-21
"1079","5/21/2023 22:24",10.19,12.04,2023-05-21 22:24:00,"Chelsea",2023-05-21
"1080","5/21/2023 22:39",10.2,12.02,2023-05-21 22:39:00,"Chelsea",2023-05-21
"1081","5/21/2023 22:54",10.24,12.04,2023-05-21 22:54:00,"Chelsea",2023-05-21
"1082","5/21/2023 23:09",10.25,12.04,2023-05-21 23:09:00,"Chelsea",2023-05-21
"1083","5/21/2023 23:24",10.08,12.04,2023-05-21 23:24:00,"Chelsea",2023-05-21
"1084","5/21/2023 23:39",10.24,12.02,2023-05-21 23:39:00,"Chelsea",2023-05-21
"1085","5/21/2023 23:54",10.15,12.02,2023-05-21 23:54:00,"Chelsea",2023-05-21
"1086","5/22/2023 0:09",10.08,12.04,2023-05-22 00:09:00,"Chelsea",2023-05-22
"1087","5/22/2023 0:24",10.11,12.06,2023-05-22 00:24:00,"Chelsea",2023-05-22
"1088","5/22/2023 0:39",10,12.08,2023-05-22 00:39:00,"Chelsea",2023-05-22
"1089","5/22/2023 0:54",9.98,12.1,2023-05-22 00:54:00,"Chelsea",2023-05-22
"1090","5/22/2023 1:09",9.9,12.12,2023-05-22 01:09:00,"Chelsea",2023-05-22
"1091","5/22/2023 1:24",9.98,12.12,2023-05-22 01:24:00,"Chelsea",2023-05-22
"1092","5/22/2023 1:39",9.87,12.14,2023-05-22 01:39:00,"Chelsea",2023-05-22
"1093","5/22/2023 1:54",9.75,12.12,2023-05-22 01:54:00,"Chelsea",2023-05-22
"1094","5/22/2023 2:09",9.81,12.12,2023-05-22 02:09:00,"Chelsea",2023-05-22
"1095","5/22/2023 2:24",9.63,12.2,2023-05-22 02:24:00,"Chelsea",2023-05-22
"1096","5/22/2023 2:39",9.47,12.26,2023-05-22 02:39:00,"Chelsea",2023-05-22
"1097","5/22/2023 2:54",8.87,12.32,2023-05-22 02:54:00,"Chelsea",2023-05-22
"1098","5/22/2023 3:09",7.77,12.34,2023-05-22 03:09:00,"Chelsea",2023-05-22
"1099","5/22/2023 3:24",7.86,12.36,2023-05-22 03:24:00,"Chelsea",2023-05-22
"1100","5/22/2023 3:39",8.55,12.36,2023-05-22 03:39:00,"Chelsea",2023-05-22
"1101","5/22/2023 3:54",9.24,12.4,2023-05-22 03:54:00,"Chelsea",2023-05-22
"1102","5/22/2023 4:09",8.88,12.42,2023-05-22 04:09:00,"Chelsea",2023-05-22
"1103","5/22/2023 4:24",8.87,12.44,2023-05-22 04:24:00,"Chelsea",2023-05-22
"1104","5/22/2023 4:39",8.32,12.38,2023-05-22 04:39:00,"Chelsea",2023-05-22
"1105","5/22/2023 4:54",9.17,12.16,2023-05-22 04:54:00,"Chelsea",2023-05-22
"1106","5/22/2023 5:09",9.51,12.06,2023-05-22 05:09:00,"Chelsea",2023-05-22
"1107","5/22/2023 5:24",9.65,12.02,2023-05-22 05:24:00,"Chelsea",2023-05-22
"1108","5/22/2023 5:39",9.67,11.98,2023-05-22 05:39:00,"Chelsea",2023-05-22
"1109","5/22/2023 5:54",9.84,11.96,2023-05-22 05:54:00,"Chelsea",2023-05-22
"1110","5/22/2023 6:09",9.56,11.94,2023-05-22 06:09:00,"Chelsea",2023-05-22
"1111","5/22/2023 6:24",9.27,11.96,2023-05-22 06:24:00,"Chelsea",2023-05-22
"1112","5/22/2023 6:39",9.42,12,2023-05-22 06:39:00,"Chelsea",2023-05-22
"1113","5/22/2023 6:54",8.07,12.02,2023-05-22 06:54:00,"Chelsea",2023-05-22
"1114","5/22/2023 7:09",8.82,12,2023-05-22 07:09:00,"Chelsea",2023-05-22
"1115","5/22/2023 7:24",9.08,12.02,2023-05-22 07:24:00,"Chelsea",2023-05-22
"1116","5/22/2023 7:39",9.36,12.06,2023-05-22 07:39:00,"Chelsea",2023-05-22
"1117","5/22/2023 7:54",9.42,12.1,2023-05-22 07:54:00,"Chelsea",2023-05-22
"1118","5/22/2023 8:09",9.6,12.14,2023-05-22 08:09:00,"Chelsea",2023-05-22
"1119","5/22/2023 8:24",9.98,12.16,2023-05-22 08:24:00,"Chelsea",2023-05-22
"1120","5/22/2023 8:39",10.26,12.2,2023-05-22 08:39:00,"Chelsea",2023-05-22
"1121","5/22/2023 8:54",10.56,12.24,2023-05-22 08:54:00,"Chelsea",2023-05-22
"1122","5/22/2023 9:09",10.72,12.28,2023-05-22 09:09:00,"Chelsea",2023-05-22
"1123","5/22/2023 9:24",10.88,12.32,2023-05-22 09:24:00,"Chelsea",2023-05-22
"1124","5/22/2023 9:39",10.94,12.4,2023-05-22 09:39:00,"Chelsea",2023-05-22
"1125","5/22/2023 9:54",10.88,12.44,2023-05-22 09:54:00,"Chelsea",2023-05-22
"1126","5/22/2023 10:09",10.91,12.46,2023-05-22 10:09:00,"Chelsea",2023-05-22
"1127","5/22/2023 10:24",10.89,12.46,2023-05-22 10:24:00,"Chelsea",2023-05-22
"1128","5/22/2023 10:39",10.91,12.48,2023-05-22 10:39:00,"Chelsea",2023-05-22
"1129","5/22/2023 10:54",10.93,12.54,2023-05-22 10:54:00,"Chelsea",2023-05-22
"1130","5/22/2023 11:09",11.11,12.68,2023-05-22 11:09:00,"Chelsea",2023-05-22
"1131","5/22/2023 11:24",11.33,12.82,2023-05-22 11:24:00,"Chelsea",2023-05-22
"1132","5/22/2023 11:39",11.45,12.82,2023-05-22 11:39:00,"Chelsea",2023-05-22
"1133","5/22/2023 11:54",12.33,12.96,2023-05-22 11:54:00,"Chelsea",2023-05-22
"1134","5/22/2023 12:09",13.81,13.46,2023-05-22 12:09:00,"Chelsea",2023-05-22
"1135","5/22/2023 12:24",10.14,13.22,2023-05-22 12:24:00,"Chelsea",2023-05-22
"1136","5/22/2023 12:39",9.75,14.32,2023-05-22 12:39:00,"Chelsea",2023-05-22
"1137","5/22/2023 12:54",9.11,17.28,2023-05-22 12:54:00,"Chelsea",2023-05-22
"1138","5/22/2023 13:09",9.18,17.86,2023-05-22 13:09:00,"Chelsea",2023-05-22
"1139","5/22/2023 13:24",9.53,17.24,2023-05-22 13:24:00,"Chelsea",2023-05-22
"1140","5/22/2023 13:39",9.85,16.64,2023-05-22 13:39:00,"Chelsea",2023-05-22
"1141","5/22/2023 13:54",10.11,16.34,2023-05-22 13:54:00,"Chelsea",2023-05-22
"1142","5/22/2023 14:09",9.61,18,2023-05-22 14:09:00,"Chelsea",2023-05-22
"1143","5/22/2023 14:24",9.72,17.96,2023-05-22 14:24:00,"Chelsea",2023-05-22
"1144","5/22/2023 14:39",9.58,18.54,2023-05-22 14:39:00,"Chelsea",2023-05-22
"1145","5/22/2023 14:54",9.48,19.16,2023-05-22 14:54:00,"Chelsea",2023-05-22
"1146","5/22/2023 15:09",9.42,19.46,2023-05-22 15:09:00,"Chelsea",2023-05-22
"1147","5/22/2023 15:24",9.45,18.92,2023-05-22 15:24:00,"Chelsea",2023-05-22
"1148","5/22/2023 15:39",9.43,18.96,2023-05-22 15:39:00,"Chelsea",2023-05-22
"1149","5/22/2023 15:54",9.58,18.78,2023-05-22 15:54:00,"Chelsea",2023-05-22
"1150","5/22/2023 16:09",13.21,17.8,2023-05-22 16:09:00,"Chelsea",2023-05-22
"1151","5/22/2023 16:24",12.34,17,2023-05-22 16:24:00,"Chelsea",2023-05-22
