#,"Date Time, GMT-07:00",Temp_F ,Temp_C,Site,Elevation
1564,6/3/2023 16:45,60.368,15.76,Chelsea Totten,high
1565,6/3/2023 17:00,60.024,15.56888889,Chelsea Totten,high
1566,6/3/2023 17:15,59.164,15.09111111,Chelsea Totten,high
1567,6/3/2023 17:30,58.82,14.9,Chelsea Totten,high
1568,6/3/2023 17:45,58.647,14.80388889,Chelsea Totten,high
1569,6/3/2023 18:00,58.647,14.80388889,Chelsea Totten,high
1570,6/3/2023 18:15,58.647,14.80388889,Chelsea Totten,high
1571,6/3/2023 18:30,58.647,14.80388889,Chelsea Totten,high
1572,6/3/2023 18:45,58.82,14.9,Chelsea Totten,high
1573,6/3/2023 19:00,58.647,14.80388889,Chelsea Totten,high
1574,6/3/2023 19:15,58.647,14.80388889,Chelsea Totten,high
1575,6/3/2023 19:30,58.647,14.80388889,Chelsea Totten,high
1576,6/3/2023 19:45,58.647,14.80388889,Chelsea Totten,high
1577,6/3/2023 20:00,58.82,14.9,Chelsea Totten,high
1578,6/3/2023 20:15,58.82,14.9,Chelsea Totten,high
1579,6/3/2023 20:30,58.647,14.80388889,Chelsea Totten,high
1580,6/3/2023 20:45,58.647,14.80388889,Chelsea Totten,high
1581,6/3/2023 21:00,58.647,14.80388889,Chelsea Totten,high
1582,6/3/2023 21:15,58.647,14.80388889,Chelsea Totten,high
1583,6/3/2023 21:30,58.647,14.80388889,Chelsea Totten,high
1584,6/3/2023 21:45,58.647,14.80388889,Chelsea Totten,high
1585,6/3/2023 22:00,58.647,14.80388889,Chelsea Totten,high
1586,6/3/2023 22:15,58.82,14.9,Chelsea Totten,high
1587,6/3/2023 22:30,58.82,14.9,Chelsea Totten,high
1588,6/3/2023 22:45,58.82,14.9,Chelsea Totten,high
1589,6/3/2023 23:00,58.82,14.9,Chelsea Totten,high
1590,6/3/2023 23:15,58.82,14.9,Chelsea Totten,high
1591,6/3/2023 23:30,58.82,14.9,Chelsea Totten,high
1592,6/3/2023 23:45,58.82,14.9,Chelsea Totten,high
1593,6/4/2023 0:00,58.82,14.9,Chelsea Totten,high
1594,6/4/2023 0:15,58.82,14.9,Chelsea Totten,high
1595,6/4/2023 0:30,58.82,14.9,Chelsea Totten,high
1596,6/4/2023 0:45,58.82,14.9,Chelsea Totten,high
1597,6/4/2023 1:00,58.993,14.99611111,Chelsea Totten,high
1598,6/4/2023 1:15,59.337,15.18722222,Chelsea Totten,high
1599,6/4/2023 1:30,59.508,15.28222222,Chelsea Totten,high
1600,6/4/2023 1:45,59.68,15.37777778,Chelsea Totten,high
1601,6/4/2023 2:00,59.68,15.37777778,Chelsea Totten,high
1602,6/4/2023 2:15,59.68,15.37777778,Chelsea Totten,high
1603,6/4/2023 2:30,59.68,15.37777778,Chelsea Totten,high
1604,6/4/2023 2:45,59.68,15.37777778,Chelsea Totten,high
1605,6/4/2023 3:00,59.508,15.28222222,Chelsea Totten,high
1606,6/4/2023 3:15,59.508,15.28222222,Chelsea Totten,high
1607,6/4/2023 3:30,59.508,15.28222222,Chelsea Totten,high
1608,6/4/2023 3:45,59.508,15.28222222,Chelsea Totten,high
1609,6/4/2023 4:00,59.508,15.28222222,Chelsea Totten,high
1610,6/4/2023 4:15,59.508,15.28222222,Chelsea Totten,high
1611,6/4/2023 4:30,59.508,15.28222222,Chelsea Totten,high
1612,6/4/2023 4:45,59.508,15.28222222,Chelsea Totten,high
1613,6/4/2023 5:00,59.508,15.28222222,Chelsea Totten,high
1614,6/4/2023 5:15,59.508,15.28222222,Chelsea Totten,high
1615,6/4/2023 5:30,59.508,15.28222222,Chelsea Totten,high
1616,6/4/2023 5:45,59.508,15.28222222,Chelsea Totten,high
1617,6/4/2023 6:00,59.508,15.28222222,Chelsea Totten,high
1618,6/4/2023 6:15,58.993,14.99611111,Chelsea Totten,high
1619,6/4/2023 6:30,58.993,14.99611111,Chelsea Totten,high
1620,6/4/2023 6:45,58.993,14.99611111,Chelsea Totten,high
1621,6/4/2023 7:00,58.993,14.99611111,Chelsea Totten,high
1622,6/4/2023 7:15,58.82,14.9,Chelsea Totten,high
1623,6/4/2023 7:30,58.993,14.99611111,Chelsea Totten,high
1624,6/4/2023 7:45,58.993,14.99611111,Chelsea Totten,high
1625,6/4/2023 8:00,59.164,15.09111111,Chelsea Totten,high
1626,6/4/2023 8:15,59.337,15.18722222,Chelsea Totten,high
1627,6/4/2023 8:30,59.508,15.28222222,Chelsea Totten,high
1628,6/4/2023 8:45,59.68,15.37777778,Chelsea Totten,high
1629,6/4/2023 9:00,59.851,15.47277778,Chelsea Totten,high
1630,6/4/2023 9:15,59.851,15.47277778,Chelsea Totten,high
1631,6/4/2023 9:30,59.851,15.47277778,Chelsea Totten,high
1632,6/4/2023 9:45,59.851,15.47277778,Chelsea Totten,high
1633,6/4/2023 10:00,60.195,15.66388889,Chelsea Totten,high
1634,6/4/2023 10:15,60.883,16.04611111,Chelsea Totten,high
1635,6/4/2023 10:30,63.626,17.57,Chelsea Totten,high
1636,6/4/2023 10:45,68.763,20.42388889,Chelsea Totten,high
1637,6/4/2023 11:00,75.139,23.96611111,Chelsea Totten,high
1638,6/4/2023 11:15,72.199,22.33277778,Chelsea Totten,high
1639,6/4/2023 11:30,75.484,24.15777778,Chelsea Totten,high
1640,6/4/2023 11:45,76.528,24.73777778,Chelsea Totten,high
1641,6/4/2023 12:00,80.029,26.68277778,Chelsea Totten,high
1642,6/4/2023 12:15,78.624,25.90222222,Chelsea Totten,high
1643,6/4/2023 12:30,79.502,26.39,Chelsea Totten,high
1644,6/4/2023 12:45,78.975,26.09722222,Chelsea Totten,high
1645,6/4/2023 13:00,80.206,26.78111111,Chelsea Totten,high
1646,6/4/2023 13:15,79.151,26.195,Chelsea Totten,high
1647,6/4/2023 13:30,81.09,27.27222222,Chelsea Totten,high
1648,6/4/2023 13:45,82.152,27.86222222,Chelsea Totten,high
1649,6/4/2023 14:00,79.853,26.585,Chelsea Totten,high
1650,6/4/2023 14:15,80.911,27.17277778,Chelsea Totten,high
1651,6/4/2023 14:30,82.508,28.06,Chelsea Totten,high
1652,6/4/2023 14:45,80.559,26.97722222,Chelsea Totten,high
1653,6/4/2023 15:00,78.624,25.90222222,Chelsea Totten,high
1654,6/4/2023 15:15,69.793,20.99611111,Chelsea Totten,high
1655,6/4/2023 15:30,65.68,18.71111111,Chelsea Totten,high
1656,6/4/2023 15:45,64.31,17.95,Chelsea Totten,high
1657,6/4/2023 16:00,63.282,17.37888889,Chelsea Totten,high
1658,6/4/2023 16:15,62.769,17.09388889,Chelsea Totten,high
1659,6/4/2023 16:30,62.254,16.80777778,Chelsea Totten,high
1660,6/4/2023 16:45,62.083,16.71277778,Chelsea Totten,high
1661,6/4/2023 17:00,61.054,16.14111111,Chelsea Totten,high
1662,6/4/2023 17:15,60.712,15.95111111,Chelsea Totten,high
1663,6/4/2023 17:30,60.539,15.855,Chelsea Totten,high
1664,6/4/2023 17:45,60.539,15.855,Chelsea Totten,high
1665,6/4/2023 18:00,59.164,15.09111111,Chelsea Totten,high
1666,6/4/2023 18:15,58.993,14.99611111,Chelsea Totten,high
1667,6/4/2023 18:30,58.993,14.99611111,Chelsea Totten,high
1668,6/4/2023 18:45,58.993,14.99611111,Chelsea Totten,high
1669,6/4/2023 19:00,58.993,14.99611111,Chelsea Totten,high
1670,6/4/2023 19:15,58.993,14.99611111,Chelsea Totten,high
1671,6/4/2023 19:30,58.82,14.9,Chelsea Totten,high
1672,6/4/2023 19:45,58.82,14.9,Chelsea Totten,high
1673,6/4/2023 20:00,58.82,14.9,Chelsea Totten,high
1674,6/4/2023 20:15,58.82,14.9,Chelsea Totten,high
1675,6/4/2023 20:30,58.82,14.9,Chelsea Totten,high
1676,6/4/2023 20:45,58.82,14.9,Chelsea Totten,high
1677,6/4/2023 21:00,58.82,14.9,Chelsea Totten,high
1678,6/4/2023 21:15,58.82,14.9,Chelsea Totten,high
1679,6/4/2023 21:30,58.82,14.9,Chelsea Totten,high
1680,6/4/2023 21:45,58.993,14.99611111,Chelsea Totten,high
1681,6/4/2023 22:00,58.82,14.9,Chelsea Totten,high
1682,6/4/2023 22:15,58.82,14.9,Chelsea Totten,high
1683,6/4/2023 22:30,58.82,14.9,Chelsea Totten,high
1684,6/4/2023 22:45,58.82,14.9,Chelsea Totten,high
1685,6/4/2023 23:00,58.647,14.80388889,Chelsea Totten,high
1686,6/4/2023 23:15,58.647,14.80388889,Chelsea Totten,high
1687,6/4/2023 23:30,58.647,14.80388889,Chelsea Totten,high
1688,6/4/2023 23:45,58.647,14.80388889,Chelsea Totten,high
1689,6/5/2023 0:00,58.647,14.80388889,Chelsea Totten,high
1690,6/5/2023 0:15,58.647,14.80388889,Chelsea Totten,high
1691,6/5/2023 0:30,58.647,14.80388889,Chelsea Totten,high
1692,6/5/2023 0:45,58.647,14.80388889,Chelsea Totten,high
1693,6/5/2023 1:00,58.647,14.80388889,Chelsea Totten,high
1694,6/5/2023 1:15,58.647,14.80388889,Chelsea Totten,high
1695,6/5/2023 1:30,58.476,14.70888889,Chelsea Totten,high
1696,6/5/2023 1:45,58.647,14.80388889,Chelsea Totten,high
1697,6/5/2023 2:00,58.476,14.70888889,Chelsea Totten,high
1698,6/5/2023 2:15,58.476,14.70888889,Chelsea Totten,high
1699,6/5/2023 2:30,58.476,14.70888889,Chelsea Totten,high
1700,6/5/2023 2:45,58.476,14.70888889,Chelsea Totten,high
1701,6/5/2023 3:00,58.647,14.80388889,Chelsea Totten,high
1702,6/5/2023 3:15,58.647,14.80388889,Chelsea Totten,high
1703,6/5/2023 3:30,58.647,14.80388889,Chelsea Totten,high
1704,6/5/2023 3:45,58.82,14.9,Chelsea Totten,high
1705,6/5/2023 4:00,58.82,14.9,Chelsea Totten,high
1706,6/5/2023 4:15,58.993,14.99611111,Chelsea Totten,high
1707,6/5/2023 4:30,58.993,14.99611111,Chelsea Totten,high
1708,6/5/2023 4:45,58.993,14.99611111,Chelsea Totten,high
1709,6/5/2023 5:00,59.164,15.09111111,Chelsea Totten,high
1710,6/5/2023 5:15,59.164,15.09111111,Chelsea Totten,high
1711,6/5/2023 5:30,59.164,15.09111111,Chelsea Totten,high
1712,6/5/2023 5:45,59.164,15.09111111,Chelsea Totten,high
1713,6/5/2023 6:00,59.164,15.09111111,Chelsea Totten,high
1714,6/5/2023 6:15,59.164,15.09111111,Chelsea Totten,high
1715,6/5/2023 6:30,59.337,15.18722222,Chelsea Totten,high
1716,6/5/2023 6:45,59.337,15.18722222,Chelsea Totten,high
1717,6/5/2023 7:00,59.337,15.18722222,Chelsea Totten,high
1718,6/5/2023 7:15,59.508,15.28222222,Chelsea Totten,high
1719,6/5/2023 7:30,59.337,15.18722222,Chelsea Totten,high
1720,6/5/2023 7:45,58.993,14.99611111,Chelsea Totten,high
1721,6/5/2023 8:00,58.993,14.99611111,Chelsea Totten,high
1722,6/5/2023 8:15,58.993,14.99611111,Chelsea Totten,high
1723,6/5/2023 8:30,58.993,14.99611111,Chelsea Totten,high
1724,6/5/2023 8:45,59.164,15.09111111,Chelsea Totten,high
1725,6/5/2023 9:00,59.337,15.18722222,Chelsea Totten,high
1726,6/5/2023 9:15,59.508,15.28222222,Chelsea Totten,high
1727,6/5/2023 9:30,59.68,15.37777778,Chelsea Totten,high
1728,6/5/2023 9:45,59.68,15.37777778,Chelsea Totten,high
1729,6/5/2023 10:00,60.024,15.56888889,Chelsea Totten,high
1730,6/5/2023 10:15,60.368,15.76,Chelsea Totten,high
1731,6/5/2023 10:30,60.883,16.04611111,Chelsea Totten,high
1732,6/5/2023 10:45,61.569,16.42722222,Chelsea Totten,high
1733,6/5/2023 11:00,63.626,17.57,Chelsea Totten,high
1734,6/5/2023 11:15,64.481,18.045,Chelsea Totten,high
1735,6/5/2023 11:30,68.934,20.51888889,Chelsea Totten,high
1736,6/5/2023 11:45,70.651,21.47277778,Chelsea Totten,high
1737,6/5/2023 12:00,72.545,22.525,Chelsea Totten,high
1738,6/5/2023 12:15,73.407,23.00388889,Chelsea Totten,high
1739,6/5/2023 12:30,75.139,23.96611111,Chelsea Totten,high
1740,6/5/2023 12:45,75.312,24.06222222,Chelsea Totten,high
1741,6/5/2023 13:00,76.354,24.64111111,Chelsea Totten,high
1742,6/5/2023 13:15,77.4,25.22222222,Chelsea Totten,high
1743,6/5/2023 13:30,78.8,26,Chelsea Totten,high
1744,6/5/2023 13:45,78.975,26.09722222,Chelsea Totten,high
1745,6/5/2023 14:00,79.326,26.29222222,Chelsea Totten,high
1746,6/5/2023 14:15,80.029,26.68277778,Chelsea Totten,high
1747,6/5/2023 14:30,82.33,27.96111111,Chelsea Totten,high
1748,6/5/2023 14:45,84.115,28.95277778,Chelsea Totten,high
1749,6/5/2023 15:00,84.295,29.05277778,Chelsea Totten,high
1750,6/5/2023 15:15,87.186,30.65888889,Chelsea Totten,high
1751,6/5/2023 15:30,87.368,30.76,Chelsea Totten,high
1752,6/5/2023 15:45,77.923,25.51277778,Chelsea Totten,high
1753,6/5/2023 16:00,74.098,23.38777778,Chelsea Totten,high
1754,6/5/2023 16:15,64.996,18.33111111,Chelsea Totten,high
1755,6/5/2023 16:30,64.139,17.855,Chelsea Totten,high
1756,6/5/2023 16:45,63.455,17.475,Chelsea Totten,high
1757,6/5/2023 17:00,63.111,17.28388889,Chelsea Totten,high
1758,6/5/2023 17:15,62.769,17.09388889,Chelsea Totten,high
1759,6/5/2023 17:30,62.425,16.90277778,Chelsea Totten,high
1760,6/5/2023 17:45,62.254,16.80777778,Chelsea Totten,high
1761,6/5/2023 18:00,60.712,15.95111111,Chelsea Totten,high
1762,6/5/2023 18:15,60.368,15.76,Chelsea Totten,high
1763,6/5/2023 18:30,60.195,15.66388889,Chelsea Totten,high
1764,6/5/2023 18:45,60.024,15.56888889,Chelsea Totten,high
1765,6/5/2023 19:00,59.851,15.47277778,Chelsea Totten,high
1766,6/5/2023 19:15,59.68,15.37777778,Chelsea Totten,high
1767,6/5/2023 19:30,59.508,15.28222222,Chelsea Totten,high
1768,6/5/2023 19:45,59.508,15.28222222,Chelsea Totten,high
1769,6/5/2023 20:00,59.337,15.18722222,Chelsea Totten,high
1770,6/5/2023 20:15,59.164,15.09111111,Chelsea Totten,high
1771,6/5/2023 20:30,58.82,14.9,Chelsea Totten,high
1772,6/5/2023 20:45,58.647,14.80388889,Chelsea Totten,high
1773,6/5/2023 21:00,58.647,14.80388889,Chelsea Totten,high
1774,6/5/2023 21:15,58.647,14.80388889,Chelsea Totten,high
1775,6/5/2023 21:30,58.647,14.80388889,Chelsea Totten,high
1776,6/5/2023 21:45,58.647,14.80388889,Chelsea Totten,high
1777,6/5/2023 22:00,58.647,14.80388889,Chelsea Totten,high
1778,6/5/2023 22:15,58.647,14.80388889,Chelsea Totten,high
1779,6/5/2023 22:30,58.647,14.80388889,Chelsea Totten,high
1780,6/5/2023 22:45,58.647,14.80388889,Chelsea Totten,high
1781,6/5/2023 23:00,58.476,14.70888889,Chelsea Totten,high
1782,6/5/2023 23:15,58.647,14.80388889,Chelsea Totten,high
1783,6/5/2023 23:30,58.647,14.80388889,Chelsea Totten,high
1784,6/5/2023 23:45,58.647,14.80388889,Chelsea Totten,high
1785,6/6/2023 0:00,58.647,14.80388889,Chelsea Totten,high
1786,6/6/2023 0:15,58.647,14.80388889,Chelsea Totten,high
1787,6/6/2023 0:30,58.647,14.80388889,Chelsea Totten,high
1788,6/6/2023 0:45,58.647,14.80388889,Chelsea Totten,high
1789,6/6/2023 1:00,58.647,14.80388889,Chelsea Totten,high
1790,6/6/2023 1:15,58.647,14.80388889,Chelsea Totten,high
1791,6/6/2023 1:30,58.647,14.80388889,Chelsea Totten,high
1792,6/6/2023 1:45,58.647,14.80388889,Chelsea Totten,high
1793,6/6/2023 2:00,58.647,14.80388889,Chelsea Totten,high
1794,6/6/2023 2:15,58.647,14.80388889,Chelsea Totten,high
1795,6/6/2023 2:30,58.647,14.80388889,Chelsea Totten,high
1796,6/6/2023 2:45,58.82,14.9,Chelsea Totten,high
1797,6/6/2023 3:00,58.993,14.99611111,Chelsea Totten,high
1798,6/6/2023 3:15,59.337,15.18722222,Chelsea Totten,high
1799,6/6/2023 3:30,59.508,15.28222222,Chelsea Totten,high
1800,6/6/2023 3:45,59.337,15.18722222,Chelsea Totten,high
1801,6/6/2023 4:00,59.337,15.18722222,Chelsea Totten,high
1802,6/6/2023 4:15,59.508,15.28222222,Chelsea Totten,high
1803,6/6/2023 4:30,59.508,15.28222222,Chelsea Totten,high
1804,6/6/2023 4:45,59.508,15.28222222,Chelsea Totten,high
1805,6/6/2023 5:00,59.68,15.37777778,Chelsea Totten,high
1806,6/6/2023 5:15,59.68,15.37777778,Chelsea Totten,high
1807,6/6/2023 5:30,59.68,15.37777778,Chelsea Totten,high
1808,6/6/2023 5:45,59.68,15.37777778,Chelsea Totten,high
1809,6/6/2023 6:00,59.68,15.37777778,Chelsea Totten,high
1810,6/6/2023 6:15,59.68,15.37777778,Chelsea Totten,high
1811,6/6/2023 6:30,59.68,15.37777778,Chelsea Totten,high
1812,6/6/2023 6:45,59.68,15.37777778,Chelsea Totten,high
1813,6/6/2023 7:00,59.68,15.37777778,Chelsea Totten,high
1814,6/6/2023 7:15,59.851,15.47277778,Chelsea Totten,high
1815,6/6/2023 7:30,59.851,15.47277778,Chelsea Totten,high
1816,6/6/2023 7:45,59.337,15.18722222,Chelsea Totten,high
1817,6/6/2023 8:00,59.164,15.09111111,Chelsea Totten,high
1818,6/6/2023 8:15,59.164,15.09111111,Chelsea Totten,high
1819,6/6/2023 8:30,58.993,14.99611111,Chelsea Totten,high
1820,6/6/2023 8:45,58.993,14.99611111,Chelsea Totten,high
1821,6/6/2023 9:00,59.164,15.09111111,Chelsea Totten,high
1822,6/6/2023 9:15,59.508,15.28222222,Chelsea Totten,high
1823,6/6/2023 9:30,60.024,15.56888889,Chelsea Totten,high
1824,6/6/2023 9:45,60.368,15.76,Chelsea Totten,high
1825,6/6/2023 10:00,60.712,15.95111111,Chelsea Totten,high
1826,6/6/2023 10:15,61.227,16.23722222,Chelsea Totten,high
1827,6/6/2023 10:30,61.741,16.52277778,Chelsea Totten,high
1828,6/6/2023 10:45,62.425,16.90277778,Chelsea Totten,high
1829,6/6/2023 11:00,63.111,17.28388889,Chelsea Totten,high
1830,6/6/2023 11:15,63.968,17.76,Chelsea Totten,high
1831,6/6/2023 11:30,64.825,18.23611111,Chelsea Totten,high
1832,6/6/2023 11:45,66.879,19.37722222,Chelsea Totten,high
1833,6/6/2023 12:00,69.793,20.99611111,Chelsea Totten,high
1834,6/6/2023 12:15,71.512,21.95111111,Chelsea Totten,high
1835,6/6/2023 12:30,73.234,22.90777778,Chelsea Totten,high
1836,6/6/2023 12:45,75.139,23.96611111,Chelsea Totten,high
1837,6/6/2023 13:00,76.006,24.44777778,Chelsea Totten,high
1838,6/6/2023 13:15,77.05,25.02777778,Chelsea Totten,high
1839,6/6/2023 13:30,78.274,25.70777778,Chelsea Totten,high
1840,6/6/2023 13:45,78.975,26.09722222,Chelsea Totten,high
1841,6/6/2023 14:00,79.678,26.48777778,Chelsea Totten,high
1842,6/6/2023 14:15,80.735,27.075,Chelsea Totten,high
1843,6/6/2023 14:30,81.621,27.56722222,Chelsea Totten,high
1844,6/6/2023 14:45,83.757,28.75388889,Chelsea Totten,high
1845,6/6/2023 15:00,84.295,29.05277778,Chelsea Totten,high
1846,6/6/2023 15:15,85.735,29.85277778,Chelsea Totten,high
1847,6/6/2023 15:30,87.915,31.06388889,Chelsea Totten,high
1848,6/6/2023 15:45,89.2,31.77777778,Chelsea Totten,high
1849,6/6/2023 16:00,90.68,32.6,Chelsea Totten,high
1850,6/6/2023 16:15,93.304,34.05777778,Chelsea Totten,high
1851,6/6/2023 16:30,82.686,28.15888889,Chelsea Totten,high
1852,6/6/2023 16:45,70.137,21.18722222,Chelsea Totten,high
1853,6/6/2023 17:00,65.68,18.71111111,Chelsea Totten,high
1854,6/6/2023 17:15,64.652,18.14,Chelsea Totten,high
1855,6/6/2023 17:30,64.31,17.95,Chelsea Totten,high
1856,6/6/2023 17:45,63.455,17.475,Chelsea Totten,high
1857,6/6/2023 18:00,63.968,17.76,Chelsea Totten,high
1858,6/6/2023 18:15,63.111,17.28388889,Chelsea Totten,high
1859,6/6/2023 18:30,62.083,16.71277778,Chelsea Totten,high
1860,6/6/2023 18:45,60.712,15.95111111,Chelsea Totten,high
1861,6/6/2023 19:00,60.539,15.855,Chelsea Totten,high
1862,6/6/2023 19:15,60.024,15.56888889,Chelsea Totten,high
1863,6/6/2023 19:30,59.68,15.37777778,Chelsea Totten,high
1864,6/6/2023 19:45,59.508,15.28222222,Chelsea Totten,high
1865,6/6/2023 20:00,59.337,15.18722222,Chelsea Totten,high
1866,6/6/2023 20:15,59.164,15.09111111,Chelsea Totten,high
1867,6/6/2023 20:30,59.337,15.18722222,Chelsea Totten,high
1868,6/6/2023 20:45,59.337,15.18722222,Chelsea Totten,high
1869,6/6/2023 21:00,59.337,15.18722222,Chelsea Totten,high
1870,6/6/2023 21:15,59.337,15.18722222,Chelsea Totten,high
1871,6/6/2023 21:30,59.337,15.18722222,Chelsea Totten,high
1872,6/6/2023 21:45,59.337,15.18722222,Chelsea Totten,high
1873,6/6/2023 22:00,59.337,15.18722222,Chelsea Totten,high
1874,6/6/2023 22:15,59.164,15.09111111,Chelsea Totten,high
1875,6/6/2023 22:30,59.164,15.09111111,Chelsea Totten,high
1876,6/6/2023 22:45,59.164,15.09111111,Chelsea Totten,high
1877,6/6/2023 23:00,59.164,15.09111111,Chelsea Totten,high
1878,6/6/2023 23:15,59.164,15.09111111,Chelsea Totten,high
1879,6/6/2023 23:30,59.164,15.09111111,Chelsea Totten,high
1880,6/6/2023 23:45,59.164,15.09111111,Chelsea Totten,high
1881,6/7/2023 0:00,59.164,15.09111111,Chelsea Totten,high
1882,6/7/2023 0:15,59.164,15.09111111,Chelsea Totten,high
1883,6/7/2023 0:30,59.164,15.09111111,Chelsea Totten,high
1884,6/7/2023 0:45,59.164,15.09111111,Chelsea Totten,high
1885,6/7/2023 1:00,59.164,15.09111111,Chelsea Totten,high
1886,6/7/2023 1:15,59.164,15.09111111,Chelsea Totten,high
1887,6/7/2023 1:30,59.164,15.09111111,Chelsea Totten,high
1888,6/7/2023 1:45,59.164,15.09111111,Chelsea Totten,high
1889,6/7/2023 2:00,59.164,15.09111111,Chelsea Totten,high
1890,6/7/2023 2:15,59.164,15.09111111,Chelsea Totten,high
1891,6/7/2023 2:30,59.337,15.18722222,Chelsea Totten,high
1892,6/7/2023 2:45,59.337,15.18722222,Chelsea Totten,high
1893,6/7/2023 3:00,59.337,15.18722222,Chelsea Totten,high
1894,6/7/2023 3:15,59.337,15.18722222,Chelsea Totten,high
1895,6/7/2023 3:30,59.68,15.37777778,Chelsea Totten,high
1896,6/7/2023 3:45,59.508,15.28222222,Chelsea Totten,high
1897,6/7/2023 4:00,59.68,15.37777778,Chelsea Totten,high
1898,6/7/2023 4:15,59.68,15.37777778,Chelsea Totten,high
1899,6/7/2023 4:30,60.024,15.56888889,Chelsea Totten,high
1900,6/7/2023 4:45,60.024,15.56888889,Chelsea Totten,high
1901,6/7/2023 5:00,60.024,15.56888889,Chelsea Totten,high
1902,6/7/2023 5:15,60.195,15.66388889,Chelsea Totten,high
1903,6/7/2023 5:30,60.195,15.66388889,Chelsea Totten,high
1904,6/7/2023 5:45,60.368,15.76,Chelsea Totten,high
1905,6/7/2023 6:00,60.368,15.76,Chelsea Totten,high
1906,6/7/2023 6:15,60.539,15.855,Chelsea Totten,high
1907,6/7/2023 6:30,60.539,15.855,Chelsea Totten,high
1908,6/7/2023 6:45,60.712,15.95111111,Chelsea Totten,high
1909,6/7/2023 7:00,60.712,15.95111111,Chelsea Totten,high
1910,6/7/2023 7:15,60.712,15.95111111,Chelsea Totten,high
1911,6/7/2023 7:30,60.712,15.95111111,Chelsea Totten,high
1912,6/7/2023 7:45,60.712,15.95111111,Chelsea Totten,high
1913,6/7/2023 8:00,60.712,15.95111111,Chelsea Totten,high
1914,6/7/2023 8:15,60.883,16.04611111,Chelsea Totten,high
1915,6/7/2023 8:30,60.883,16.04611111,Chelsea Totten,high
1916,6/7/2023 8:45,60.024,15.56888889,Chelsea Totten,high
1917,6/7/2023 9:00,60.024,15.56888889,Chelsea Totten,high
1918,6/7/2023 9:15,59.851,15.47277778,Chelsea Totten,high
1919,6/7/2023 9:30,60.024,15.56888889,Chelsea Totten,high
1920,6/7/2023 9:45,60.024,15.56888889,Chelsea Totten,high
1921,6/7/2023 10:00,60.368,15.76,Chelsea Totten,high
1922,6/7/2023 10:15,60.539,15.855,Chelsea Totten,high
1923,6/7/2023 10:30,60.539,15.855,Chelsea Totten,high
1924,6/7/2023 10:45,61.054,16.14111111,Chelsea Totten,high
1925,6/7/2023 11:00,61.741,16.52277778,Chelsea Totten,high
1926,6/7/2023 11:15,62.254,16.80777778,Chelsea Totten,high
1927,6/7/2023 11:30,62.94,17.18888889,Chelsea Totten,high
1928,6/7/2023 11:45,63.968,17.76,Chelsea Totten,high
1929,6/7/2023 12:00,65.68,18.71111111,Chelsea Totten,high
1930,6/7/2023 12:15,66.537,19.18722222,Chelsea Totten,high
1931,6/7/2023 12:30,68.248,20.13777778,Chelsea Totten,high
1932,6/7/2023 12:45,72.028,22.23777778,Chelsea Totten,high
1933,6/7/2023 13:00,76.006,24.44777778,Chelsea Totten,high
1934,6/7/2023 13:15,81.621,27.56722222,Chelsea Totten,high
1935,6/7/2023 13:30,85.014,29.45222222,Chelsea Totten,high
1936,6/7/2023 13:45,84.295,29.05277778,Chelsea Totten,high
1937,6/7/2023 14:00,81.442,27.46777778,Chelsea Totten,high
1938,6/7/2023 14:15,81.621,27.56722222,Chelsea Totten,high
1939,6/7/2023 14:30,81.975,27.76388889,Chelsea Totten,high
1940,6/7/2023 14:45,82.508,28.06,Chelsea Totten,high
1941,6/7/2023 15:00,83.579,28.655,Chelsea Totten,high
1942,6/7/2023 15:15,84.115,28.95277778,Chelsea Totten,high
1943,6/7/2023 15:30,87.733,30.96277778,Chelsea Totten,high
1944,6/7/2023 15:45,85.735,29.85277778,Chelsea Totten,high
1945,6/7/2023 16:00,85.915,29.95277778,Chelsea Totten,high
1946,6/7/2023 16:15,87.552,30.86222222,Chelsea Totten,high
1947,6/7/2023 16:30,84.295,29.05277778,Chelsea Totten,high
1948,6/7/2023 16:45,85.014,29.45222222,Chelsea Totten,high
1949,6/7/2023 17:00,86.641,30.35611111,Chelsea Totten,high
1950,6/7/2023 17:15,73.753,23.19611111,Chelsea Totten,high
1951,6/7/2023 17:30,69.622,20.90111111,Chelsea Totten,high
1952,6/7/2023 17:45,67.735,19.85277778,Chelsea Totten,high
1953,6/7/2023 18:00,66.708,19.28222222,Chelsea Totten,high
1954,6/7/2023 18:15,65.851,18.80611111,Chelsea Totten,high
1955,6/7/2023 18:30,65.338,18.52111111,Chelsea Totten,high
1956,6/7/2023 18:45,63.797,17.665,Chelsea Totten,high
1957,6/7/2023 19:00,61.227,16.23722222,Chelsea Totten,high
1958,6/7/2023 19:15,60.712,15.95111111,Chelsea Totten,high
1959,6/7/2023 19:30,60.539,15.855,Chelsea Totten,high
1960,6/7/2023 19:45,60.368,15.76,Chelsea Totten,high
1961,6/7/2023 20:00,60.539,15.855,Chelsea Totten,high
1962,6/7/2023 20:15,60.539,15.855,Chelsea Totten,high
1963,6/7/2023 20:30,60.539,15.855,Chelsea Totten,high
1964,6/7/2023 20:45,60.539,15.855,Chelsea Totten,high
1965,6/7/2023 21:00,60.195,15.66388889,Chelsea Totten,high
1966,6/7/2023 21:15,59.851,15.47277778,Chelsea Totten,high
